관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,관리기관전화번호,위도,경도
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 매탄4동 834-57,생활방범,4,200,360도전방면,031-228-3301,37.264728,127.047501
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 매탄4동 231-5,생활방범,3,200,360도전방면,031-228-3301,37.26514,127.048459
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 매탄4동 208-17,생활방범,5,200,360도전방면,031-228-3301,37.266207,127.046025
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 매탄4동 200-20,생활방범,4,200,360도전방면,031-228-3301,37.268605,127.048844
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 영통동 998-1,생활방범,5,200,360도전방면,031-228-3301,37.253517,127.075202
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 영통동 1050-2,생활방범,2,200,90도 정면,031-228-3301,37.2607,127.080763
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 영통동 1035-7(매탄2동 199-38),생활방범,3,200,90도 정면,031-228-3301,37.252474,127.078367
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 영통동 1047-1,생활방범,3,200,90도 정면,031-228-3301,37.256251,127.077872
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 영통동 975-8,생활방범,2,200,90도 정면,031-228-3301,37.246711,127.058833
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 영통동 975-1,생활방범,4,200,360도전방면,031-228-3301,37.246647,127.057293
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 영통동 977-1,생활방범,3,200,360도전방면,031-228-3301,37.246927,127.055677
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 영통동 977-4,생활방범,4,200,360도전방면,031-228-3301,37.246967,127.056697
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 망포동 529-4,생활방범,4,200,360도전방면,031-228-3301,37.238096,127.059494
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 망포동 355-9,생활방범,2,200,90도 정면,031-228-3301,37.243209,127.059539
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 망포동 223-1,생활방범,4,200,360도전방면,031-228-3301,37.239211,127.048517
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 망포동 382-3,생활방범,4,200,360도전방면,031-228-3301,37.239778,127.054819
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 원천동 78-7,생활방범,3,200,360도전방면,031-228-3301,37.276223,127.048831
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 원천동 410-6,생활방범,4,200,360도전방면,031-228-3301,37.258206,127.064746
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 원천동 260-6,생활방범,4,200,360도전방면,031-228-3301,37.267602,127.062773
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 원천동 452-18,생활방범,4,200,360도전방면,031-228-3301,37.270115,127.057771
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 원천동 333-24,생활방범,4,200,360도전방면,031-228-3301,37.265584,127.063266
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 이의동1298-4,생활방범,4,200,360도전방면,031-228-3301,37.295171,127.057526
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 이의동 1296-2,생활방범,4,200,360도전방면,031-228-3301,37.296292,127.057409
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 하동 1014-1,생활방범,3,200,360도전방면,031-228-3301,37.28843,127.062687
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 광교1동 1023,생활방범,4,200,360도전방면,031-228-3301,37.308254,127.03822
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통구 광교 법조로 (하동990),생활방범,4,200,360도전방면,031-228-3301,37.290595,127.069146
경기도 수원시 교통정책과,,경기도 수원시 권선구 곡반정동 307-2,어린이보호,4,200,360도전방면,031-228-3693,37.23579,127.029733
경기도 수원시 교통정책과,,경기도 수원시 영통구 매탄동 130-5,어린이보호,5,200,360도전방면,031-228-3693,37.271802,127.047951
경기도 수원시 교통정책과,,경기도 수원시 영통구 망포동 669-1,어린이보호,5,200,360도전방면,031-228-3693,37.232953,127.046016
경기도 수원시 교통정책과,,경기도 수원시 권선구 세류동 1011-29,어린이보호,3,200,360도전방면,031-228-3693,37.255734,127.014862
경기도 수원시 교통정책과,,경기도 수원시 권선구 오목천동 526-52,어린이보호,4,200,360도전방면,031-228-3693,37.242302,126.968125
경기도 수원시 교통정책과,,경기도 수원시 장안구 율전동 204-1,어린이보호,4,200,360도전방면,031-228-3693,37.301145,126.971099
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 세화로 128번길 61,생활방범,2,200,360도전방면,031-228-3301,37.26612,126.99603
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 정조로 524,생활방범,5,200,360도전방면,031-228-3301,37.255962,127.011579
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 세류2동 280,시설물관리,4,200,360도전방면,031-228-3301,37.259896,127.008009
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 세류2동 87-3,시설물관리,4,200,360도전방면,031-228-3301,37.265479,127.008398
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 세류2동 198-6,시설물관리,4,200,360도전방면,031-228-3301,37.261767,127.004709
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 오목천동 342,시설물관리,3,200,360도전방면,031-228-3301,37.248872,126.96401
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 오목천동 293-1,시설물관리,3,200,360도전방면,031-228-3301,37.247361,126.966456
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 오목천동 295-3,시설물관리,3,200,360도전방면,031-228-3301,37.247228,126.965678
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 오목천동 327-1,시설물관리,3,200,360도전방면,031-228-3301,37.246809,126.964085
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 오목천동 331-1,시설물관리,4,200,360도전방면,031-228-3301,37.248097,126.965352
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 오목천동 338,시설물관리,3,200,360도전방면,031-228-3301,37.248583,126.964714
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 오목천동 334,시설물관리,4,200,360도전방면,031-228-3301,37.248674,126.965373
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 이목동 519-12(수원장안현대힐스테이트 202동앞),시설물관리,1,200,360도전방면,031-228-3301,37.314311,126.984847
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 이목동 519-36(수원장안현대힐스테이트 202동앞),시설물관리,1,200,360도전방면,031-228-3301,37.31436,126.984727
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 정자동 564-1(제일자동차매매단지),시설물관리,1,200,360도전방면,031-228-3301,37.310703,126.987504
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 정자동 572-4(중부지방국세청-중부세우관),시설물관리,1,200,360도전방면,031-228-3301,37.312598,126.986374
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 고색동 896-16 제95호 근린공원내(1),시설물관리,4,200,360도전방면,031-228-3301,37.255751,126.969823
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 고색동 896-16 제95호 근린공원내(2),시설물관리,4,200,360도전방면,031-228-3301,37.255743,126.969442
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 고색동 896-16 제95호 근린공원내(3),시설물관리,4,200,360도전방면,031-228-3301,37.255749,126.969274
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 고색동 893-20(1),시설물관리,4,200,360도전방면,031-228-3301,37.255271,126.971793
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 고색동 893-20(2),시설물관리,4,200,360도전방면,031-228-3301,37.255318,126.972077
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 고색동 893-20(3),시설물관리,4,200,360도전방면,031-228-3301,37.255536,126.972706
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 고색동 893-20(4),시설물관리,4,200,360도전방면,031-228-3301,37.255368,126.972937
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 고등동 3-11,생활방범,2,200,90도 정면,031-228-3301,37.276703,127.00647
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 남수동 100-91,생활방범,2,200,90도 정면,031-228-3301,37.278267,127.619053
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 고등동 59-26,생활방범,1,200,90도 정면,031-228-3301,37.272203,127.004981
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 1038-4,차량방범,3,200,90도 정면,031-228-3301,37.264672,127.032959
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 1055,차량방범,5,200,90도 정면,031-228-3301,37.257684,127.07726
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 1312,차량방범,3,200,90도 정면,031-228-3301,37.260606,127.048927
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 465-1,차량방범,3,200,90도 정면,031-228-3301,37.276288,127.025455
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 41-3,차량방범,3,200,90도 정면,031-228-3301,37.306527,126.97273
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 807,차량방범,3,200,90도 정면,031-228-3301,37.29887,127.012406
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 184-97,차량방범,2,200,90도 정면,031-228-3301,37.277913,127.003428
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 301-7,차량방범,2,200,90도 정면,031-228-3301,37.29209,127.011723
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 144-2,차량방범,3,200,90도 정면,031-228-3301,37.25805,126.981156
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 270-2,차량방범,3,200,90도 정면,031-228-3301,37.271247,126.997612
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 56-20,차량방범,3,200,90도 정면,031-228-3301,37.256624,126.99568
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 205,차량방범,2,200,90도 정면,031-228-3301,37.257931,127.005938
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 894-57,차량방범,3,200,90도 정면,031-228-3301,37.25805,126.981156
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 5-2,차량방범,3,200,90도 정면,031-228-3301,37.271991,126.989578
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 이목동 53,생활방범,3,200,360도전방면,031-228-3301,37.32271,126.975855
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 파장동203-12,생활방범,5,200,360도전방면,031-228-3301,37.311575,126.995535
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 이목동 538,생활방범,3,200,360도전방면,031-228-3301,37.318389,126.973631
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 파장동 563-2,생활방범,5,200,360도전방면,031-228-3301,37.310544,126.990163
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 파장동 303-1,생활방범,4,200,360도전방면,031-228-3301,37.311819,126.996224
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 율전동 167-2,생활방범,5,200,360도전방면,031-228-3301,37.301904,126.967256
